dataset,dataset_size,model,operator,inform,on_train,sigma,series,median,mean,std
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.1,Neural vs GT,27.084964752197266,26.932111740112305,1.0172170400619507
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.1,Neural vs Analytical,27.084964752197266,26.9327392578125,1.017816185951233
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.15,Analytical vs GT,76.5215072631836,71.4248046875,10.153698921203613
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.15,Neural vs GT,24.898014068603516,24.82299041748047,1.020379900932312
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.15,Neural vs Analytical,24.900182723999023,24.8250675201416,1.0224690437316895
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.2,Analytical vs GT,58.28949737548828,60.09347152709961,13.548974990844727
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.2,Neural vs GT,23.404544830322266,23.360336303710938,0.9649699330329895
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.2,Neural vs Analytical,23.40829849243164,23.376567840576172,0.9742103815078735
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.25,Analytical vs GT,46.603240966796875,48.522457122802734,10.625624656677246
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.25,Neural vs GT,22.449188232421875,22.333032608032227,0.9713189601898193
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.25,Neural vs Analytical,22.575122833251953,22.391796112060547,0.9933496713638306
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.3,Analytical vs GT,38.677162170410156,39.202335357666016,6.961101055145264
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.3,Neural vs GT,21.517396926879883,21.402952194213867,1.012871265411377
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.3,Neural vs Analytical,21.724882125854492,21.629709243774414,1.0987190008163452
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.35,Analytical vs GT,32.220924377441406,32.34923553466797,4.510018825531006
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.35,Neural vs GT,20.74399185180664,20.595800399780273,0.893730878829956
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.35,Neural vs Analytical,21.11385726928711,21.18077850341797,1.1831148862838745
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.4,Analytical vs GT,28.650224685668945,28.829578399658203,3.696240186691284
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.4,Neural vs GT,20.09869384765625,20.031694412231445,0.9148052930831909
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.4,Neural vs Analytical,20.970603942871094,21.03034019470215,1.3480043411254883
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.45,Analytical vs GT,25.121562957763672,25.748428344726562,3.069164991378784
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.45,Neural vs GT,19.38747215270996,19.451370239257812,0.9362100958824158
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.45,Neural vs Analytical,21.14931869506836,21.162031173706055,1.724486231803894
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.5,Analytical vs GT,22.95786476135254,23.719724655151367,2.6248064041137695
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.5,Neural vs GT,19.074914932250977,19.051206588745117,0.9599196910858154
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.5,Neural vs Analytical,21.199268341064453,21.556135177612305,2.1037471294403076
FFHQ/images32x32,10000,PatchMLP,denoising,False,True,0.6,Analytical vs GT,20.87881851196289,20.770273208618164,1.6579242944717407
